1,77,132015,M,M,279996,1,TYPE-A,26,1,SEMI-ANNUAL,1147722,20110107,20110806
0,55,100000,M,F,249996,1,TYPE-B,40,3,SEMI-ANNUAL,785222,20100129,
1,12,119999,M,M,699996,5,TYPE-B,42,1,QUARTERLY,48655,20090330,20091126
0,12,308354,,M,,6,TYPE-B,74,1,ANNUAL,652666,20130228,
0,12,199999.99,M,M,6999996,1,TYPE-B,60,2,ANNUAL,1275399,20111031,
0,17,100000,M,M,999996,1,TYPE-B,34,1,ANNUAL,27355,20071031,
0,26,150000,M,M,399996,1,TYPE-B,68,2,SEMI-ANNUAL,343344,20100831,
1,12,500000,M,M,900000,2,TYPE-B,39,2,ANNUAL,1242166,20120330,20130527
0,17,100000.44,M,F,399996,2,TYPE-A,47,1,ANNUAL,1243888,20130328,
1,17,100000,,,,1,TYPE-B,52,0,ANNUAL,190700,20080331,20090527
0,51,100000.8,M,M,440004,1,TYPE-B,34,3,MONTHLY,128377,20080324,
0,74,100000,,,,1,TYPE-B,43,0,SEMI-ANNUAL,183622,20090918,
1,38,100000,M,M,324996,1,TYPE-B,57,1,QUARTERLY,233977,20100223,20101022
1,27,429191.34,,M,1099992,2,TYPE-A,43,0,ANNUAL,1331000,20120920,20131020
0,41,150000,M,F,399996,1,TYPE-B,54,1,MONTHLY,910399,20100831,
0,59,100000,,,,1,TYPE-B,53,0,ANNUAL,97477,20080124,
0,12,100002,M,F,350004,1,TYPE-B,53,3,ANNUAL,1130944,20110311,
0,18,100000,M,F,,6,TYPE-B,76,1,SEMI-ANNUAL,348355,20100118,
0,22,100000.44,M,M,499992,2,TYPE-A,67,3,ANNUAL,343466,20130711,
0,17,124198.92,M,M,1200000,1,TYPE-A,50,3,MONTHLY,1079488,20130308,
0,19,239999.94,,F,399996,2,TYPE-A,55,0,ANNUAL,1371544,20130930,
1,12,100000,M,M,799992,2,TYPE-B,43,2,ANNUAL,879255,20120316,20130515
0,35,100000,M,M,500004,1,TYPE-B,60,2,QUARTERLY,624011,20100115,
1,17,305043.4,,M,499992,2,TYPE-A,52,0,SEMI-ANNUAL,347966,20130331,20131028
0,90,221913,,M,1800000,1,TYPE-A,47,0,MONTHLY,1354477,20121130,
0,45,100000,M,F,174996,1,TYPE-B,40,3,ANNUAL,343344,20090225,
0,12,200000,M,M,2499996,2,TYPE-B,65,2,ANNUAL,496533,20121231,
0,30,300000,M,F,650004,1,TYPE-B,65,2,ANNUAL,686188,20100129,
0,59,120000.96,M,M,249996,1,TYPE-B,24,2,MONTHLY,381166,20090429,
0,12,150000,,M,249996,1,TYPE-B,72,0,ANNUAL,1127311,20110909,
0,12,100000.8,M,M,699996,1,TYPE-B,37,1,MONTHLY,401855,20080908,
0,63,100005.72,,,,6,TYPE-B,62,0,MONTHLY,439155,20100318,
1,12,250000,M,F,600000,2,TYPE-B,39,1,ANNUAL,104699,20120629,20130827
0,76,199999.84,S,M,199992,2,TYPE-A,26,0,ANNUAL,1347266,20121228,
1,17,100000,S,M,500004,1,TYPE-B,27,0,SEMI-ANNUAL,88255,20080828,20090429
0,26,100000,M,F,600000,1,TYPE-B,68,3,SEMI-ANNUAL,693255,20100217,
0,22,300000.28,M,F,3000000,1,TYPE-A,55,1,SEMI-ANNUAL,343500,20131007,
0,27,100000,M,M,600000,1,TYPE-B,45,1,ANNUAL,873622,20100409,
0,32,149998.87,,M,,6,TYPE-A,75,0,ANNUAL,1402299,20130422,
0,17,180830.52,M,M,3999996,5,TYPE-A,41,2,MONTHLY,343344,20120622,
0,22,322327.08,,M,1200000,2,TYPE-A,51,0,MONTHLY,1079488,20131118,
0,88,102495.28,,M,3000000,2,TYPE-A,40,0,ANNUAL,1247800,20130930,
1,12,100000,M,F,219996,1,TYPE-B,30,2,ANNUAL,746500,20100304,20120503
1,12,499999.99,M,M,2277996,2,TYPE-B,65,3,ANNUAL,1182811,20120113,20130314
0,32,101814.16,,M,999996,2,TYPE-A,43,0,ANNUAL,1456255,20130930,
0,22,103090.1,,M,1500000,1,TYPE-A,52,0,ANNUAL,343344,20130814,
0,22,100000,M,M,399996,1,TYPE-B,38,3,ANNUAL,337400,20090703,
0,85,173650.5,,F,999996,2,TYPE-A,55,0,ANNUAL,1291322,20111230,
0,32,101017.07,,M,3000000,1,TYPE-A,40,3,ANNUAL,1231777,20110804,
0,29,200000,M,M,900000,1,TYPE-B,65,3,SEMI-ANNUAL,1079488,20100729,
1,12,300006.84,S,F,399996,5,TYPE-A,65,0,MONTHLY,1244022,20111230,20120314
1,12,100000,S,M,308220,1,TYPE-B,23,0,ANNUAL,1211777,20110310,20120509
0,17,104284.07,W,F,,6,TYPE-A,61,0,ANNUAL,343344,20130527,
0,12,500000,M,M,4999992,1,TYPE-B,59,3,ANNUAL,1349422,20121231,
0,17,183572.76,M,M,199992,1,TYPE-A,40,3,MONTHLY,1079488,20130930,
0,81,149999.6,,M,1699992,1,TYPE-A,52,0,ANNUAL,959322,20120731,
0,17,100000,M,M,249996,1,TYPE-B,67,2,QUARTERLY,787177,20091028,
0,26,100000,M,M,300000,1,TYPE-B,58,1,SEMI-ANNUAL,672400,20091023,
1,55,100000,S,F,1100004,1,TYPE-B,28,0,QUARTERLY,34077,20080930,20090226
0,27,200000,M,M,799992,2,TYPE-A,48,1,ANNUAL,1401755,20130331,
0,40,150000,M,M,685320,1,TYPE-B,54,1,ANNUAL,732533,20100625,
1,12,100000,M,M,300000,1,TYPE-B,37,2,QUARTERLY,100311,20080331,20080827
1,27,100000,M,M,350004,1,TYPE-B,50,3,ANNUAL,196155,20100409,20110608
0,12,200000,M,M,399996,1,TYPE-B,44,1,QUARTERLY,950411,20100525,
0,12,180000,M,M,249996,2,TYPE-B,42,2,ANNUAL,1373966,20121226,
0,32,112296.96,M,M,499992,2,TYPE-A,51,2,MONTHLY,20566,20121016,
1,43,120000,M,F,500004,5,TYPE-B,47,1,ANNUAL,183611,20100505,20110704
0,12,100000,M,M,499992,2,TYPE-B,39,3,ANNUAL,268344,20120430,
0,27,100000,M,M,399996,1,TYPE-B,42,1,ANNUAL,504511,20100510,
0,59,100000,S,M,399996,1,TYPE-B,24,0,ANNUAL,295888,20090106,
0,78,200000.08,,M,3499992,1,TYPE-A,55,0,ANNUAL,1370355,20131129,
0,33,500000,M,M,18000000,1,TYPE-B,62,3,ANNUAL,864322,20100209,
1,22,100000.8,M,M,900000,1,TYPE-B,37,3,MONTHLY,1138644,20110830,20121227
0,48,100000,M,M,500004,1,TYPE-B,46,1,ANNUAL,828455,20100317,
0,19,140999.53,M,M,349992,2,TYPE-A,46,3,ANNUAL,1461400,20131030,
0,64,300000,S,M,999996,1,TYPE-B,29,0,ANNUAL,674211,20100430,
1,22,100000.34,M,F,199992,1,TYPE-A,29,3,SEMI-ANNUAL,1375944,20121231,20130728
0,27,115000,S,F,289992,1,TYPE-B,28,0,ANNUAL,828633,20100331,
0,12,10000000,,M,,2,TYPE-B,17,0,ANNUAL,872066,20130215,
0,22,100000,S,M,300000,1,TYPE-B,22,0,ANNUAL,815888,20100115,
0,19,103999.93,M,M,499992,2,TYPE-A,39,1,ANNUAL,1364500,20131119,
1,12,150000,,M,,1,TYPE-B,52,0,ANNUAL,437477,20101231,20120226
0,17,119999.88,M,F,300000,1,TYPE-B,34,3,MONTHLY,100533,20080331,
0,38,200000,M,F,320004,1,TYPE-B,57,1,ANNUAL,716699,20100429,
0,78,168500.24,,M,699996,6,TYPE-A,63,0,ANNUAL,1157900,20130114,
0,32,122471.04,M,M,600000,2,TYPE-A,46,3,MONTHLY,1395555,20130731,
0,12,100000,M,F,125004,1,TYPE-B,47,3,ANNUAL,119633,20071231,
0,17,123918.82,M,F,,4,TYPE-A,60,3,SEMI-ANNUAL,343477,20130912,
0,12,100000,M,M,199992,1,TYPE-B,46,2,ANNUAL,560888,20090508,
0,32,297270.24,M,M,999996,1,TYPE-A,38,2,MONTHLY,1079488,20131129,
1,12,100000,M,M,350004,1,TYPE-B,47,2,ANNUAL,12833,20090331,20100527
0,27,100000,M,M,279996,1,TYPE-B,40,2,ANNUAL,873622,20100226,
0,75,100019.88,,M,1249992,1,TYPE-A,33,3,MONTHLY,1451422,20131017,
0,9,101416,M,F,450000,1,TYPE-B,43,2,SEMI-ANNUAL,190233,20090302,
0,27,137304.22,M,M,699996,2,TYPE-A,47,3,SEMI-ANNUAL,1443455,20130819,
0,63,100000,M,M,300000,1,TYPE-B,30,2,ANNUAL,582955,20100331,
0,17,119996.04,M,F,300000,2,TYPE-A,59,2,MONTHLY,347811,20130129,
0,17,100000,M,F,500004,1,TYPE-B,48,2,ANNUAL,504511,20090330,
0,17,119995.44,M,M,2400000,1,TYPE-A,41,2,MONTHLY,343344,20130912,
1,17,100000,M,M,350004,1,TYPE-B,39,3,ANNUAL,125455,20080225,20110424
0,22,103089.26,S,M,2499996,1,TYPE-A,34,0,SEMI-ANNUAL,343344,20130830,
0,12,100000.99,M,M,300000,1,TYPE-B,51,1,ANNUAL,1171955,20110106,
0,29,100000,M,M,249996,1,TYPE-B,66,1,SEMI-ANNUAL,684044,20100215,
1,71,200000,S,F,1023276,1,TYPE-B,21,0,ANNUAL,587177,20100913,20111112
0,92,126646.08,,M,1500000,1,TYPE-A,44,0,MONTHLY,343344,20131031,
0,23,250000,M,M,3999996,1,TYPE-B,62,1,ANNUAL,236111,20090316,
0,17,189352.8,M,M,,6,TYPE-A,61,3,MONTHLY,1411388,20130731,
0,17,105136.92,M,F,180000,2,TYPE-A,36,2,MONTHLY,1097711,20130507,
1,48,100000,M,M,300000,5,TYPE-B,37,3,ANNUAL,99966,20080129,20090329
0,12,120000.96,M,M,600000,1,TYPE-B,28,1,MONTHLY,493500,20110722,
0,87,100000.1,,F,499992,2,TYPE-A,43,0,ANNUAL,1245700,20130524,
0,30,120000,M,M,300000,1,TYPE-B,64,1,MONTHLY,587822,20091222,
1,32,119999.88,M,M,99996,1,TYPE-A,62,2,MONTHLY,19733,20121228,20130315
0,28,295781.08,M,M,1999992,2,TYPE-A,37,2,ANNUAL,1333199,20120731,
0,17,125722.96,S,F,540000,1,TYPE-A,25,0,SEMI-ANNUAL,1079488,20131107,
0,38,100000,M,M,600000,1,TYPE-B,57,1,ANNUAL,874566,20100625,
0,44,100000,M,F,300000,1,TYPE-B,51,3,ANNUAL,870344,20100331,
0,17,110002.26,M,M,2499996,2,TYPE-A,49,1,ANNUAL,1335611,20130331,
0,27,100000,M,M,275004,1,TYPE-B,38,1,ANNUAL,873622,20100308,
0,12,100000,M,M,2000004,5,TYPE-B,40,2,ANNUAL,575177,20090121,
1,27,119995.8,M,M,799992,2,TYPE-A,34,1,MONTHLY,587766,20120731,20121013
0,17,125000,M,M,999996,1,TYPE-B,48,3,ANNUAL,41688,20071114,
1,29,100000,W,F,300000,1,TYPE-B,56,0,ANNUAL,225288,20080623,20100822
1,9,100000,M,M,399996,1,TYPE-B,28,2,ANNUAL,589355,20090112,20100311
0,12,500000,,M,1999992,2,TYPE-B,55,3,ANNUAL,923455,20130331,
1,12,500010,S,M,999996,1,TYPE-B,51,0,ANNUAL,493488,20110318,20120517
0,17,123706.92,M,M,,6,TYPE-A,67,1,MONTHLY,343355,20130920,
1,27,100000,M,M,399996,1,TYPE-B,29,1,ANNUAL,288322,20100304,20110503
0,12,500000,,M,999996,2,TYPE-B,57,0,ANNUAL,471366,20120229,
0,22,119999.95,M,M,739992,1,TYPE-A,49,1,ANNUAL,343344,20131015,
1,12,100000,S,M,650004,1,TYPE-B,23,0,SEMI-ANNUAL,956511,20100427,20101226
0,17,199983.49,W,F,300000,2,TYPE-A,59,0,ANNUAL,1364044,20130330,
0,71,200000,S,F,1023264,1,TYPE-B,21,0,ANNUAL,587177,20100831,
0,22,104500.92,M,M,2150004,1,TYPE-B,35,2,MONTHLY,1139155,20110208,
0,17,180000.12,M,M,,6,TYPE-A,61,2,MONTHLY,343399,20130527,
0,12,100000,M,F,260004,1,TYPE-B,58,2,SEMI-ANNUAL,360188,20081031,
0,27,500005.62,M,M,999996,2,TYPE-A,44,2,ANNUAL,1400100,20130331,
0,17,100000.8,S,M,500004,1,TYPE-B,28,0,MONTHLY,200533,20080131,
0,17,104128.28,M,F,219996,2,TYPE-A,64,3,SEMI-ANNUAL,343333,20131024,
0,37,200000,M,M,1200000,1,TYPE-B,57,2,ANNUAL,810944,20100621,
1,12,150000,M,M,600000,2,TYPE-B,44,2,ANNUAL,249699,20120328,20130527
1,27,110000,M,M,660000,1,TYPE-B,38,1,ANNUAL,245599,20100218,20110419
0,17,100000,M,F,279996,1,TYPE-B,54,3,ANNUAL,707622,20100105,
0,62,300000.59,M,M,1800000,,TYPE-A,42,2,ANNUAL,1347855,20130320,
0,12,200000,M,F,799992,2,TYPE-B,40,3,ANNUAL,1267399,20121231,
0,71,300001.31,M,M,900000,2,TYPE-A,34,2,ANNUAL,12844,20130430,
0,22,103089.01,M,F,379992,2,TYPE-A,52,1,ANNUAL,1136499,20130930,
1,22,119998.32,M,M,1560000,1,TYPE-A,50,1,MONTHLY,343511,20130805,20130830
1,12,150000,,F,,1,TYPE-B,45,0,ANNUAL,437477,20101231,20120226
0,87,134662.25,,F,922392,1,TYPE-A,41,0,ANNUAL,325699,20110531,
0,17,115703.41,M,M,999996,2,TYPE-A,44,1,ANNUAL,1077600,20120330,
1,45,100000,M,M,999996,1,TYPE-B,49,1,ANNUAL,739133,20100129,20110329
1,12,100000,M,M,390000,1,TYPE-B,40,1,ANNUAL,709955,20100112,20110313
0,17,113316.53,M,M,3000000,1,TYPE-A,40,1,ANNUAL,1097766,20130514,
1,43,200000,M,M,791664,1,TYPE-B,51,1,ANNUAL,739299,20100707,20120905
1,27,160000,,,,6,TYPE-B,64,0,SEMI-ANNUAL,439133,20100421,20101220
1,12,100000,M,M,,6,TYPE-B,62,3,ANNUAL,1235588,20120830,20131027
0,22,103089.97,M,M,3000000,1,TYPE-A,52,3,ANNUAL,1342655,20130628,
1,70,140000.96,,M,399996,1,TYPE-A,63,2,SEMI-ANNUAL,1132688,20121010,20130510
0,32,221026.61,M,M,799992,1,TYPE-A,49,2,ANNUAL,285911,20130129,
1,27,750000,M,M,9999996,1,TYPE-B,38,1,ANNUAL,827055,20100118,20110319
0,27,100000,W,F,500004,1,TYPE-B,46,0,SEMI-ANNUAL,249488,20100831,
1,65,100513.55,M,F,312816,1,TYPE-A,40,2,ANNUAL,739244,20110131,20120227
1,12,150000,M,F,168756,1,TYPE-B,42,2,ANNUAL,428277,20120131,20130329
1,27,235416.6,,F,499992,2,TYPE-A,45,0,MONTHLY,347766,20120717,20131002
0,31,100000,M,M,275004,1,TYPE-B,44,3,ANNUAL,10077,20080219,
0,17,263977.44,M,F,799992,1,TYPE-A,46,1,MONTHLY,343344,20121231,
1,12,1999999.99,M,M,3251520,2,TYPE-B,51,1,ANNUAL,819211,20120326,20130525
1,92,101550,,M,399996,1,TYPE-A,39,0,ANNUAL,793700,20110630,20120728
0,17,100000,,,,1,TYPE-B,38,2,ANNUAL,448099,20100106,
0,12,996542,M,M,1500000,2,TYPE-B,29,1,ANNUAL,1236855,20130331,
1,9,100000,M,M,350004,1,TYPE-B,47,3,SEMI-ANNUAL,561888,20090128,20090926
0,41,100000,M,M,600000,1,TYPE-B,43,3,SEMI-ANNUAL,69411,20080331,
0,100,101316.84,,M,585996,2,TYPE-A,39,0,MONTHLY,1250922,20121025,
1,12,350000,M,F,1050000,2,TYPE-B,30,2,ANNUAL,1302600,20120323,20130522
1,42,221000,M,M,900000,1,TYPE-B,42,1,ANNUAL,681366,20090908,20101107
1,63,100000.34,M,M,699996,2,TYPE-A,42,3,SEMI-ANNUAL,1389500,20130331,20131028
0,86,100016.17,,M,420000,1,TYPE-A,44,0,ANNUAL,1306211,20120423,
0,12,100002,M,M,120000,1,TYPE-B,60,3,ANNUAL,261500,20101115,
1,34,108000,W,F,350004,1,TYPE-B,60,0,ANNUAL,771300,20100930,20111117
1,12,120000.96,S,F,180000,1,TYPE-B,25,0,MONTHLY,576200,20090113,20090512
0,27,100000,M,M,500004,1,TYPE-B,33,2,SEMI-ANNUAL,186899,20080229,
0,57,100000.8,S,M,380004,1,TYPE-B,26,0,MONTHLY,70300,20080331,
0,12,125000,,M,,6,TYPE-B,67,3,ANNUAL,1397644,20130331,
0,17,103999.9,M,F,249996,2,TYPE-A,56,1,SEMI-ANNUAL,680855,20130816,
0,12,100000,,M,499992,2,TYPE-B,54,2,ANNUAL,1314111,20130321,
0,17,250000,M,M,2000004,1,TYPE-B,51,2,ANNUAL,413311,20100326,
0,47,120000,S,M,560004,1,TYPE-B,37,0,SEMI-ANNUAL,204700,20080909,
1,17,100000,M,F,500004,1,TYPE-B,44,2,SEMI-ANNUAL,381622,20090313,20111109
1,17,100000,M,M,174996,1,TYPE-B,34,3,SEMI-ANNUAL,126999,20080820,20090421
0,22,100875,S,M,500004,1,TYPE-B,24,0,SEMI-ANNUAL,295211,20090116,
0,49,100000,M,F,500004,1,TYPE-B,35,2,QUARTERLY,747100,20091202,
1,50,112967,M,M,999996,1,TYPE-B,45,2,ANNUAL,739300,20100331,20110527
0,41,100000,M,M,2160000,1,TYPE-B,54,2,ANNUAL,1067644,20100831,
1,17,123703.32,,F,810000,1,TYPE-A,42,0,MONTHLY,343344,20130330,20131013
0,57,100002.99,M,M,499992,1,TYPE-A,47,2,ANNUAL,1282299,20131108,
0,12,100000,M,M,450000,2,TYPE-B,45,1,ANNUAL,1177722,20130213,
0,48,400000,M,M,500004,1,TYPE-B,47,3,ANNUAL,483677,20100224,
0,23,100000,M,F,2205432,1,TYPE-B,72,1,ANNUAL,280466,20100129,
1,68,120000,,,,1,TYPE-B,42,1,MONTHLY,494122,20100527,20100925
1,12,200000,S,F,350004,1,TYPE-B,25,0,ANNUAL,138366,20080320,20100519
0,56,100000,M,M,240000,1,TYPE-B,38,2,QUARTERLY,1120966,20100830,
1,12,120000.96,M,M,900000,2,TYPE-B,39,3,MONTHLY,1277299,20120224,20121023
0,34,100000,,,,1,TYPE-B,65,1,SEMI-ANNUAL,857022,20100831,
1,59,102648.22,M,M,600000,2,TYPE-A,46,3,ANNUAL,1290511,20120124,20130223
0,12,150000,S,F,376980,1,TYPE-B,27,0,ANNUAL,579966,20090908,
1,12,300002.4,,M,900000,2,TYPE-B,77,0,MONTHLY,708822,20120629,20121027
0,79,100097.3,,M,518544,2,TYPE-A,52,0,ANNUAL,1153199,20130930,
1,12,100000,,,,1,TYPE-B,43,0,ANNUAL,502211,20100226,20110427
0,17,208102.1,M,F,499992,1,TYPE-A,52,1,SEMI-ANNUAL,343344,20130331,
0,32,100000,M,M,300000,1,TYPE-B,62,2,ANNUAL,1007855,20100513,
1,100,300059.16,,M,,1,TYPE-A,41,0,MONTHLY,614377,20101228,20110315
0,62,120000.43,M,M,480000,1,TYPE-A,42,3,ANNUAL,1280911,20130625,
1,22,500000,S,M,999996,1,TYPE-B,63,0,SEMI-ANNUAL,343344,20090209,20101008
0,22,100000,M,M,1200000,1,TYPE-B,42,1,ANNUAL,865011,20100226,
1,59,300000,S,M,999996,1,TYPE-B,35,0,ANNUAL,846600,20100222,20120422
1,22,150001.2,M,M,399996,1,TYPE-B,36,2,MONTHLY,1011066,20100603,20110502
1,17,100000,,,,6,TYPE-B,67,1,ANNUAL,807444,20100111,20110312
1,12,150000,M,F,600000,1,TYPE-B,41,3,ANNUAL,20044,20110325,20120524
0,12,120000.96,M,M,499992,1,TYPE-B,47,2,MONTHLY,847211,20120416,
1,58,750000,M,M,750000,1,TYPE-B,37,3,ANNUAL,587177,20100908,20121107
0,27,100000,M,M,,6,TYPE-B,68,1,SEMI-ANNUAL,233977,20100222,
1,43,120000,M,F,300000,1,TYPE-B,52,1,MONTHLY,309544,20100216,20101014
0,12,100000,M,M,999996,1,TYPE-B,34,2,ANNUAL,1267000,20120315,
0,17,111703.38,,M,1399992,2,TYPE-A,72,0,ANNUAL,343344,20130331,
0,49,300000,M,M,699996,1,TYPE-B,40,1,QUARTERLY,707311,20100730,
0,27,100000,M,F,300000,1,TYPE-B,43,3,SEMI-ANNUAL,183633,20100813,
0,17,100000,S,M,399996,1,TYPE-B,28,0,ANNUAL,465833,20091231,
0,12,600000,M,F,909588,1,TYPE-B,35,1,ANNUAL,1383288,20130331,
0,46,100000,M,M,200004,1,TYPE-B,39,3,SEMI-ANNUAL,250599,20090211,
1,12,300000,S,F,219996,2,TYPE-B,20,0,ANNUAL,1209800,20120330,20130527
1,22,100000,M,M,350004,1,TYPE-B,25,3,SEMI-ANNUAL,181033,20090313,20110512
1,48,100000,M,M,800004,1,TYPE-B,46,2,ANNUAL,853766,20100722,20110920
0,27,150000,,,,1,TYPE-B,66,3,ANNUAL,19733,20100728,
0,12,100000,M,M,999996,1,TYPE-B,39,2,SEMI-ANNUAL,508255,20090319,
0,17,147858.36,M,M,849996,1,TYPE-A,36,3,MONTHLY,343344,20131008,
1,12,100000,M,M,900000,1,TYPE-B,30,1,ANNUAL,1244022,20110909,20121108
1,12,100000,S,M,399996,5,TYPE-B,28,0,ANNUAL,38555,20071026,20081225
1,17,100515.26,M,M,999996,1,TYPE-A,48,3,ANNUAL,739255,20101124,20111224
0,22,101071.56,,M,399996,2,TYPE-A,30,0,ANNUAL,489388,20130410,
1,27,200000,M,M,450000,5,TYPE-B,40,1,ANNUAL,483677,20100331,20110527
0,59,100000.02,,,,1,TYPE-B,52,0,ANNUAL,375877,20090706,
0,57,180005.99,M,M,649992,1,TYPE-A,47,2,ANNUAL,1426344,20131108,
0,22,515553.15,,M,1500000,1,TYPE-A,46,0,ANNUAL,1214344,20130422,
0,83,100000.11,S,M,216000,1,TYPE-A,20,0,ANNUAL,1241066,20111014,
1,27,100000,M,M,1200000,1,TYPE-B,39,1,ANNUAL,642122,20100210,20120410
0,17,100000,M,F,249996,1,TYPE-B,47,3,ANNUAL,543688,20090602,
1,22,100000,M,M,999996,1,TYPE-B,35,2,ANNUAL,879833,20100323,20110522
0,32,133443.97,,M,,6,TYPE-A,74,1,ANNUAL,1401755,20130331,
0,12,125000,,M,600000,1,TYPE-B,59,0,ANNUAL,1219777,20130320,
0,12,100000,M,M,1299996,1,TYPE-B,39,3,ANNUAL,801377,20100826,
1,12,200000,M,M,799992,2,TYPE-B,40,1,ANNUAL,496533,20120330,20130527
0,65,100000,M,F,120000,1,TYPE-B,28,3,ANNUAL,927566,20100629,
0,12,150000,M,M,600000,1,TYPE-B,39,3,ANNUAL,200266,20080829,
0,97,135999.66,,M,1500000,2,TYPE-A,42,0,ANNUAL,215899,20130830,
0,17,324971.17,M,M,600000,2,TYPE-A,34,3,ANNUAL,343477,20130729,
1,17,102908.52,S,M,600000,1,TYPE-A,62,0,QUARTERLY,348355,20120730,20130227
0,22,100000,M,M,1999992,1,TYPE-B,35,2,ANNUAL,587177,20090415,
1,12,100000,M,M,392004,1,TYPE-B,45,1,SEMI-ANNUAL,250955,20080610,20100208
1,17,194887.44,,M,199992,6,TYPE-A,73,0,MONTHLY,343344,20120629,20121213
0,17,134016.82,,M,,6,TYPE-A,63,3,SEMI-ANNUAL,348033,20130624,
0,27,100000,S,M,500004,1,TYPE-B,28,0,ANNUAL,828633,20100312,
0,17,192004.8,M,M,480000,1,TYPE-A,41,2,MONTHLY,343344,20130322,
0,27,100000,S,M,1239996,1,TYPE-B,24,0,ANNUAL,698744,20100325,
0,32,101017.07,,M,3000000,1,TYPE-A,40,3,ANNUAL,1231777,20110804,
1,12,150000,M,M,600000,2,TYPE-B,42,2,ANNUAL,1317722,20120726,20130924
0,82,100000.3,,F,600000,2,TYPE-A,56,0,ANNUAL,1347266,20130215,
0,37,100000,M,M,350004,1,TYPE-B,48,3,SEMI-ANNUAL,200533,20080331,
0,17,111597.36,M,M,699996,1,TYPE-A,38,2,MONTHLY,343477,20130708,
0,12,100000,,M,,1,TYPE-B,48,3,ANNUAL,733644,20110413,
1,17,100000,M,M,800004,1,TYPE-B,30,2,QUARTERLY,69800,20080317,20081116
1,12,101000,M,M,219996,1,TYPE-B,41,3,ANNUAL,665555,20090331,20100527
1,50,100000.18,M,M,2799996,1,TYPE-B,40,1,ANNUAL,806911,20100127,20110328
1,12,180001.44,M,M,390000,1,TYPE-B,37,1,MONTHLY,848099,20120430,20120727
0,31,100000,M,F,500004,1,TYPE-B,64,3,ANNUAL,789533,20100831,
1,30,100000,M,M,300000,1,TYPE-B,55,2,SEMI-ANNUAL,216488,20080331,20081127
1,27,200000,M,M,999996,1,TYPE-B,33,2,ANNUAL,1112466,20100730,20120926
1,22,100000,M,M,300000,1,TYPE-B,36,2,ANNUAL,347388,20100225,20120425
1,12,150000,M,M,525996,1,TYPE-B,49,1,ANNUAL,425166,20081110,20100109
0,41,500000,M,M,279996,1,TYPE-B,44,1,ANNUAL,186899,20080331,
0,17,224000.27,D,M,600000,2,TYPE-A,43,0,ANNUAL,1301822,20130823,
1,27,100000,,,,1,TYPE-B,55,1,ANNUAL,351266,20100317,20110516
0,22,100000,M,M,480000,1,TYPE-B,47,2,ANNUAL,812211,20100913,
0,79,298600,,M,1500000,1,TYPE-A,58,0,ANNUAL,1234800,20121231,
0,99,274999.93,,M,499992,1,TYPE-A,45,0,ANNUAL,1391233,20130331,
0,12,100002,M,F,350004,1,TYPE-B,61,1,ANNUAL,1168811,20110127,
1,12,300000,M,F,1099992,2,TYPE-B,43,3,ANNUAL,499499,20111227,20130225
1,12,200000,,F,1200000,1,TYPE-B,59,0,ANNUAL,834855,20110930,20121127
0,12,200000,M,M,1440000,1,TYPE-B,27,3,ANNUAL,119422,20080331,
0,12,150001.2,S,M,499992,1,TYPE-B,27,0,MONTHLY,1364333,20131111,
0,17,166980.04,,M,,6,TYPE-A,77,1,SEMI-ANNUAL,343477,20130330,
0,17,150000,S,M,450000,5,TYPE-B,33,0,ANNUAL,843000,20100111,
1,12,700000,M,M,1039992,2,TYPE-B,46,2,ANNUAL,1162222,20120229,20130429
0,43,160000,M,M,350004,1,TYPE-B,42,2,SEMI-ANNUAL,121344,20080505,
0,79,103193.09,,F,489996,1,TYPE-A,53,0,ANNUAL,1400299,20130331,
0,17,225564.47,M,M,799992,1,TYPE-A,48,3,ANNUAL,348022,20130813,
0,34,100000,M,M,399996,1,TYPE-B,50,1,ANNUAL,1477,20080229,
0,28,300000,M,F,3300000,1,TYPE-B,66,3,ANNUAL,800766,20100831,
0,46,100004,M,M,480000,1,TYPE-B,48,2,ANNUAL,345733,20100329,
0,42,100000,M,M,480000,1,TYPE-B,42,1,ANNUAL,423555,20080829,
1,27,100000,,,,1,TYPE-B,54,0,ANNUAL,843077,20100331,20110527
0,17,100000,M,F,,4,TYPE-B,53,2,ANNUAL,456688,20081022,
0,17,160095.12,M,F,1500000,5,TYPE-A,44,2,MONTHLY,343511,20120622,
0,94,100096.51,,F,180000,1,TYPE-A,37,0,ANNUAL,1204399,20110720,
0,17,119994.84,M,M,498000,1,TYPE-A,45,3,MONTHLY,21899,20110930,
0,12,100000,M,F,600000,1,TYPE-B,36,2,ANNUAL,1188377,20110125,
0,17,100000,M,M,999996,1,TYPE-B,55,2,ANNUAL,444333,20100322,
0,61,200000,M,M,1500000,1,TYPE-B,33,3,ANNUAL,855466,20100823,
0,12,285720,M,F,129924,1,TYPE-B,49,1,ANNUAL,1177722,20110331,
0,17,120639.64,S,F,300000,2,TYPE-A,22,0,QUARTERLY,343477,20130731,
1,27,140000,,,,1,TYPE-B,42,0,SEMI-ANNUAL,1003688,20100708,20110309
0,44,600004.8,M,M,3000000,1,TYPE-B,41,3,MONTHLY,597455,20090224,
1,12,100001,M,M,128605740,1,TYPE-B,59,2,ANNUAL,184844,20090709,20100907
0,15,100000,M,M,,6,TYPE-B,70,1,SEMI-ANNUAL,183622,20090824,
